_id,date,creator,institution
"oai:www.seer.ufal.br:article/1384","2014-09-30","Melo Filho, Edilson Targino de","Universidade Federal da Paraíba"
"oai:www.seer.ufal.br:article/1384","2014-09-30","Andrade, Wendia Oliveira de","Universidade Estadual da Paraíba"
"oai:www.seer.ufal.br:article/1769","2015-10-01","Sousa, Ana Livia Mendes de","Universidade Federal do Pernambuco (UFPE)."
"oai:www.seer.ufal.br:article/1769","2015-10-01","Bernardino, Maria Cleide Rodrigues","Universidade Federal do Cariri (UFCA)"
"oai:www.seer.ufal.br:article/1304","2014-05-07","Santos, Almiraci Dantas dos","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1304","2014-05-07","Lima, Maria de Lourdes","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1612","2014-12-31","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1747","2015-04-30","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1747","2015-04-30","Araujo, Ronaldo Ferreira de","Curso de Biblioteconomia\nUniversidade Federal de Alagoas"
"oai:www.seer.ufal.br:article/1299","2014-05-07","Leite, Jailma Simone Gonçalves","Universidade Federal da Paraíba"
"oai:www.seer.ufal.br:article/1299","2014-05-07","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1604","2014-12-31","Albuquerque, Márcio Thiago dos Santos","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1448","2014-09-30","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1756","2015-10-01","Silva, Adriana Nóbrega","UNIVERSIDADE FEDERAL DO CEARA"
"oai:www.seer.ufal.br:article/1756","2015-10-01","Duarte, Emeide Nóbrega","Universidade Federal da Paraiba(UFPB)"
"oai:www.seer.ufal.br:article/1321","2014-10-07","Machado, Alaine Maria Ferreira"
"oai:www.seer.ufal.br:article/1321","2014-10-07","Santos, Tereza Cristina Melo dos"
"oai:www.seer.ufal.br:article/1321","2014-10-07","Araujo, Ronaldo Ferreira de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1704","2015-04-30","Barros, Moreno","UFRJ"
"oai:www.seer.ufal.br:article/1705","2015-04-30","Ferreira, Janaína Tenório Lopes","Bacharel em Biblioteconomia (UFAL)"
"oai:www.seer.ufal.br:article/1705","2015-04-30","Araujo, Ronaldo Ferreira de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1300","2014-05-07","Gomes, Marcos Aurelio","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1300","2014-05-07","Santos, Raimundo Nonato Macedo dos","Universidade Federal de Pernambuco"
"oai:www.seer.ufal.br:article/1597","2014-12-31","Braz, Sandrine Cristina de Figueirêdo","Universidade Federal da Paraíba"
"oai:www.seer.ufal.br:article/1597","2014-12-31","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1449","2014-09-30","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1869","2015-10-01","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1869","2015-10-01","Araújo, Ronaldo Ferreira de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1442","2014-10-07","Lourenço, Adriana","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1745","2015-04-30","Nascimento, Andrea Gonçalves do","Universidade Federal do Estado do Rio de Janeiro - UNIRIO"
"oai:www.seer.ufal.br:article/1745","2015-04-30","Oddone, Nanci Elizabeth","Docente e Coordenadora do Programa de Pós-Graduação em Biblioteconomia, UNIRIO"
"oai:www.seer.ufal.br:article/1748","2015-04-30","Souza, Edivanio Duarte de","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1748","2015-04-30","Araujo, Ronaldo Ferreira de","Curso de Biblioteconomia\nUniversidade Federal de Alagoas"
"oai:www.seer.ufal.br:article/1301","2014-05-07","Alves, Virgínia Bárbara de Aguiar","Universidade Federal de Alagoas (UFAL)"
"oai:www.seer.ufal.br:article/1608","2014-12-31","Araujo, Ronaldo Ferreira de","Universidade Federal de Alagoas (UFAL)"
"oai:www.revistas.usp.br:article/89002","2015-04-10","Massaroni, Iracema Fernandes"
"oai:www.revistas.usp.br:article/89002","2015-04-10","Scavarda, Annibal José Roris Rodriguez"
"oai:www.revistas.usp.br:article/69820","2015-04-10","Lima, Izabel França de"
"oai:www.revistas.usp.br:article/69820","2015-04-10","Souza, Renato Rocha"
"oai:www.revistas.usp.br:article/69820","2015-04-10","Dias, Guilherme Ataíde"
"oai:www.revistas.usp.br:article/97195","2015-04-10","Almeida, Marco Antonio de"
"oai:www.revistas.usp.br:article/73496","2015-04-10","Rodrigues, Fernando de Assis"
"oai:www.revistas.usp.br:article/73496","2015-04-10","Sant'Ana, Ricardo César Gonçalves"
"oai:www.revistas.usp.br:article/73496","2015-04-10","Ferneda, Edberto"
"oai:www.revistas.usp.br:article/69584","2015-04-10","Felipe, André Anderson"
"oai:www.revistas.usp.br:article/69584","2015-04-10","Mota, Denysson Axel Ribeiro"
"oai:www.revistas.usp.br:article/76155","2015-04-10","Renault, Leonardo Vasconcelos"
"oai:www.revistas.usp.br:article/76155","2015-04-10","Araújo, Carlos Alberto Ávila"
"oai:www.revistas.usp.br:article/97233","2015-04-10","Almeida, Marco Antonio de"
"oai:www.revistas.usp.br:article/97235","2015-04-10","Rendón Rojas, Miguel Ángel"
"oai:www.revistas.usp.br:article/97235","2015-04-10","Saldanha, Gustavo"
"oai:www.revistas.usp.br:article/97259","2015-04-10","Oliveira, Sumeire Tamiko Takahashi de"
"oai:www.revistas.usp.br:article/89731","2015-04-10","Silva, Jonathas Luiz Carvalho"
"oai:www.revistas.usp.br:article/101368","2015-10-02","Farias, Maria Giovanna Guedes"
"oai:www.revistas.usp.br:article/89929","2015-10-02","Gomes, Marcos Aurelio"
"oai:www.revistas.usp.br:article/89929","2015-10-02","Dumont, Lígia Maria Moreira"
"oai:www.revistas.usp.br:article/89191","2015-10-02","Shintaku, Milton"
"oai:www.revistas.usp.br:article/89191","2015-10-02","Duque, Claudio"
"oai:www.revistas.usp.br:article/89191","2015-10-02","Suaiden, Emir José"
"oai:www.revistas.usp.br:article/105270","2015-10-02","Almeida, Marco Antonio de"
"oai:www.revistas.usp.br:article/105271","2015-10-02","Méndez, Héctor René Mena"
"oai:www.revistas.usp.br:article/105272","2015-10-02","Crippa, Giulia"
"oai:www.revistas.usp.br:article/105288","2015-10-02","Editores, Os"
"oai:www.revistas.usp.br:article/89926","2015-10-02","Medaglia, Juliana"
"oai:www.revistas.usp.br:article/89926","2015-10-02","Ortega, Cristina Dotta"
"oai:www.revistas.usp.br:article/89761","2015-10-02","Ferreira, Rubens da Silva"
"oai:www.revistas.usp.br:article/105116","2015-10-02","de Almeida, Marco Antonio"
"oai:www.revistas.usp.br:article/42303","2010-07-20","Buschman., John"
"oai:www.revistas.usp.br:article/42304","2010-07-20","de Freitas, Lídia Silva"
"oai:www.revistas.usp.br:article/42305","2010-07-20","Ferrarezi, Ludmila"
"oai:www.revistas.usp.br:article/42305","2010-07-20","Romão, Lucília Maria S."
"oai:www.revistas.usp.br:article/42306","2010-07-20","Olinto, Gilda"
"oai:www.revistas.usp.br:article/42307","2010-07-20","Machado, Elisa Campos"
"oai:www.revistas.usp.br:article/42308","2010-07-20","Pinheiro, Cláudia Ferreira"
"oai:www.revistas.usp.br:article/42309","2010-07-20","Mey, Eliane Serrão Alves"
"oai:www.revistas.usp.br:article/42309","2010-07-20","Silveira, Naira Christofoletti"
"oai:www.revistas.usp.br:article/42310","2010-07-20","Gracioso, Luciana de Souza"
"oai:www.revistas.usp.br:article/42311","2010-07-20","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42312","2010-08-17","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42313","2010-08-17","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42315","2010-12-09","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42316","2010-12-20","Day, Ronald"
"oai:www.revistas.usp.br:article/42317","2010-12-17","Moreira, Walter"
"oai:www.revistas.usp.br:article/42318","2010-12-17","Floridi, Luciano"
"oai:www.revistas.usp.br:article/42319","2010-12-08","Castro Filho, Cláudio Marcondes de"
"oai:www.revistas.usp.br:article/42320","2010-12-17","Crippa, Giulia"
"oai:www.revistas.usp.br:article/42321","2010-11-29","Grings, Luciana"
"oai:www.revistas.usp.br:article/42321","2010-11-29","Pacheco, Stela"
"oai:www.revistas.usp.br:article/42322","2010-12-17","Corsini, Leonora"
"oai:www.revistas.usp.br:article/42323","2010-12-17","Sanches, Gisele A. Ribeiro"
"oai:www.revistas.usp.br:article/42323","2010-12-17","Rio, Sinomar Ferreira do"
"oai:www.revistas.usp.br:article/42324","2010-12-17","Freire, Isa Maria"
"oai:www.revistas.usp.br:article/42325","2010-12-17","Rendón Rojas, Miguel Angel"
"oai:www.revistas.usp.br:article/42325","2010-12-17","Martínez Sánchez, Elia Magdalena"
"oai:www.revistas.usp.br:article/42326","2010-12-06","Alencar, Maria de Cléofas Faggion de"
"oai:www.revistas.usp.br:article/42327","2010-12-20","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42328","2010-12-17","de Almeida, Marco Antonio"
"oai:www.revistas.usp.br:article/42329","2010-12-23","Takahashi de Oliveira, Sumeire Tamiko"
"oai:www.revistas.usp.br:article/42330","2011-06-10","Crippa, Giulia"
"oai:www.revistas.usp.br:article/42330","2011-06-10","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42331","2011-06-02","Olson, Hope A."
"oai:www.revistas.usp.br:article/42332","2011-06-02","Pombo, Olga"
"oai:www.revistas.usp.br:article/42333","2011-06-02","Nova Cruz, Denise Viuniski da"
"oai:www.revistas.usp.br:article/42333","2011-06-02","Romão, Lucilia Maria Sousa"
"oai:www.revistas.usp.br:article/42334","2011-06-07","Saldanha, Gustavo Silva"
"oai:www.revistas.usp.br:article/42335","2011-06-07","Furtado, Cassia Cordeiro"
"oai:www.revistas.usp.br:article/42335","2011-06-07","Oliveira, Lidia"
"oai:www.revistas.usp.br:article/42336","2011-06-07","Santarem Segundo, José Eduardo"
"oai:www.revistas.usp.br:article/42336","2011-06-07","Vidotti, Silvana Aparecida Borsetti Gregorio"
"oai:www.revistas.usp.br:article/42337","2011-06-09","da Silva, Márcia Regina"
"oai:www.revistas.usp.br:article/42337","2011-06-09","Hayashi, Carlos Roberto Massao"
"oai:www.revistas.usp.br:article/42337","2011-06-09","Hayashi, Maria Cristina Piumbato Innocentini"
"oai:www.revistas.usp.br:article/42338","2011-06-07","Bernardino, Maria Cleide Rodrigues"
"oai:www.revistas.usp.br:article/42338","2011-06-07","Suaiden, Emir Jose"
"oai:www.revistas.usp.br:article/42339","2011-06-07","Moreiro González, José Antonio"
"oai:www.revistas.usp.br:article/42340","2011-06-02","Boccato, Vera Regina Casari"
"oai:www.revistas.usp.br:article/42341","2011-06-07","Biscalchin, Ana Carolina Silva"
"oai:www.revistas.usp.br:article/42341","2011-06-07","Almeida, Marco Antonio de"
"oai:www.revistas.usp.br:article/42342","2011-06-07","Fernandes, Geni Chaves"
"oai:www.revistas.usp.br:article/42343","2011-06-15","Espirito Santo, Silvia Maria do"
"oai:www.revistas.usp.br:article/42344","2011-06-13","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42345","2011-06-07","Crippa, Giulia"
"oai:www.revistas.usp.br:article/42346","2011-06-10","Takahashi de Oliveira, Sumeire Tamiko"
"oai:www.revistas.usp.br:article/42347","2011-12-09","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42348","2011-12-09","Salarelli, Alberto"
"oai:www.revistas.usp.br:article/42349","2011-12-09","Araújo, Carlos Alberto Avila"
"oai:www.revistas.usp.br:article/42350","2011-12-13","Murguia, Eduardo Ismael"
"oai:www.revistas.usp.br:article/42351","2011-12-09","Gaspar, Nadea Regina"
"oai:www.revistas.usp.br:article/42351","2011-12-09","Malvestio, Eliana Mantovani"
"oai:www.revistas.usp.br:article/42352","2011-12-13","Nascimento, Marcos"
"oai:www.revistas.usp.br:article/42352","2011-12-13","Fonseca, Vanessa"
"oai:www.revistas.usp.br:article/42353","2011-12-09","Galvao, Maria Cristiane Barbosa"
"oai:www.revistas.usp.br:article/42353","2011-12-09","Ricarte, Ivan Luiz Marques"
"oai:www.revistas.usp.br:article/42354","2011-12-09","Cuenca, Angela Maria Belloni"
"oai:www.revistas.usp.br:article/42354","2011-12-09","Noronha, Daisy Pires"
"oai:www.revistas.usp.br:article/42354","2011-12-09","Ueno, Helene Mariko"
"oai:www.revistas.usp.br:article/42354","2011-12-09","Kobayashi, Keilla M."
"oai:www.revistas.usp.br:article/42355","2011-12-09","Garcia, Leonardo Guimarães"
"oai:www.revistas.usp.br:article/42356","2011-12-12","Hoffmann, Wanda Aparecida Machado"
"oai:www.revistas.usp.br:article/42357","2011-12-12","Furtado, Alessandra Cristina"
"oai:www.revistas.usp.br:article/42358","2011-12-12","Furnival, Ariadne Chloe"
"oai:www.revistas.usp.br:article/42358","2011-12-12","Hubbard, Bill"
"oai:www.revistas.usp.br:article/42359","2011-12-09","Coutinho, Eliana"
"oai:www.revistas.usp.br:article/42359","2011-12-09","Machado, Rejane"
"oai:www.revistas.usp.br:article/42360","2011-12-12","Marcussi, Elaine"
"oai:www.revistas.usp.br:article/42360","2011-12-12","Espírito Santo, Sílvia Maria do"
"oai:www.revistas.usp.br:article/42361","2011-12-09","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42362","2011-12-13","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/42363","2011-12-09","Takahashi de Oliveira, Sumeire Tamiko"
"oai:www.revistas.usp.br:article/42364","2012-06-28","Santarem Segundo, José Eduardo"
"oai:www.revistas.usp.br:article/42365","2012-06-28","Rendón–Rojas, Miguel Ángel"
"oai:www.revistas.usp.br:article/42366","2012-06-28","Ortega, Cristina Dotta"
"oai:www.revistas.usp.br:article/42367","2012-06-28","Figueiredo, Márcia Feijão de"
"oai:www.revistas.usp.br:article/42368","2012-06-28","Santos, Aleksandra Pereira"
"oai:www.revistas.usp.br:article/42369","2012-06-28","Grigoleto, Maira Cristina"
"oai:www.revistas.usp.br:article/42380","2012-06-28","InCID, InCID"
"oai:www.revistas.usp.br:article/42370","2012-06-28","Sirihal Duarte, Adriana Bogliolo"
"oai:www.revistas.usp.br:article/42372","2012-06-28","Cavalcante, Lídia Eugenia"
"oai:www.revistas.usp.br:article/42372","2012-06-28","Costa, Rosane Maria"
"oai:www.revistas.usp.br:article/42372","2012-06-28","Campos do Nascimento, Raimundo Cézar"
"oai:www.revistas.usp.br:article/42372","2012-06-28","Souza Santos, Raquel Jenyffer"
"oai:www.revistas.usp.br:article/42373","2012-06-28","Guerra, Fernando"
"oai:www.revistas.usp.br:article/42373","2012-06-28","Massensini, Rogério Luís"
"oai:www.revistas.usp.br:article/42374","2012-06-28","Giordano, Rafaela Boeira"
"oai:www.revistas.usp.br:article/42374","2012-06-28","Biolchini, Jorge Calmon de Almeida"
"oai:www.revistas.usp.br:article/42375","2012-06-28","Cruz, Ruleandson do Carmo"
"oai:www.revistas.usp.br:article/42375","2012-06-28","Silveira, Júlia Gonçalves da"
"oai:www.revistas.usp.br:article/42376","2012-06-28","de Souza Gracioso, Luciana"
"oai:www.revistas.usp.br:article/42377","2012-06-28","Gonzalez de Gomez, Maria Nélida"
"oai:www.revistas.usp.br:article/42379","2012-06-28","Santarem Segundo, José Eduardo"
"oai:www.revistas.usp.br:article/42379","2012-06-28","Silva, Márcia Regina da"
"oai:www.revistas.usp.br:article/42379","2012-06-28","Mostafa, Solange Puntel"
"oai:www.revistas.usp.br:article/48650","2012-12-20","Santarem Segundo, José Eduardo"
"oai:www.revistas.usp.br:article/48651","2012-12-20","Cook, Terry"
"oai:www.revistas.usp.br:article/48652","2012-12-13","Mariz, Anna Carla Almeida"
"oai:www.revistas.usp.br:article/48653","2012-12-13","Innarelli, Humberto Celeste"
"oai:www.revistas.usp.br:article/48654","2012-12-13","Santos Junior, Roberto Lopes dos"
"oai:www.revistas.usp.br:article/48655","2012-12-13","Smit, Johanna Wilhelmina"
"oai:www.revistas.usp.br:article/48656","2012-12-13","Carvalho Silva, Jonathas Luiz"
"oai:www.revistas.usp.br:article/48657","2012-12-13","Da Silva, Márcio Bezerra"
"oai:www.revistas.usp.br:article/48657","2012-12-13","Sousa, Dulce Elizabeth Lima de"
"oai:www.revistas.usp.br:article/48657","2012-12-13","Bandeira, Pablo Matias"
"oai:www.revistas.usp.br:article/48658","2012-12-13","Cook, Terry"
"oai:www.revistas.usp.br:article/48659","2012-12-13","Cook, Terry"
"oai:www.revistas.usp.br:article/48660","2012-12-13","Alves, Fernanda Maria Melo"
"oai:www.revistas.usp.br:article/48661","2012-12-20","Takahashi de Oliveira, Sumeire Tamiko"
"oai:www.revistas.usp.br:article/59098","2013-06-25","Santarem Segundo, José Eduardo"
"oai:www.revistas.usp.br:article/59099","2013-06-17","Gonzalez de Gómez, Maria Nelida"
"oai:www.revistas.usp.br:article/59100","2013-06-17","Lima, Vânia Mara Alves"
"oai:www.revistas.usp.br:article/59101","2013-06-17","Costa, Alexandre de Souza"
"oai:www.revistas.usp.br:article/59101","2013-06-17","Nascimento, Aline Vieira do"
"oai:www.revistas.usp.br:article/59101","2013-06-17","Cruz, Emilia Barroso"
"oai:www.revistas.usp.br:article/59101","2013-06-17","Terra, Letícia Labati"
"oai:www.revistas.usp.br:article/59101","2013-06-17","Silva, Marina Ramalho e"
"oai:www.revistas.usp.br:article/59102","2013-06-17","Freire, Isa Maria"
"oai:www.revistas.usp.br:article/59103","2013-06-17","Braz, Márcia Ivo"
"oai:www.revistas.usp.br:article/59103","2013-06-17","Pinho, Fabio Assis"
"oai:www.revistas.usp.br:article/59104","2013-06-17","Bessi, Nayara Cristini"
"oai:www.revistas.usp.br:article/59104","2013-06-17","Milanez, Douglas Henrique"
"oai:www.revistas.usp.br:article/59104","2013-06-17","Amaral, Roniberto Morato do"
"oai:www.revistas.usp.br:article/59104","2013-06-17","Faria, Leandro Innocentini Lopes de"
"oai:www.revistas.usp.br:article/59105","2013-06-17","Sacerdote, Helena Célia de Souza"
"oai:www.revistas.usp.br:article/59105","2013-06-17","Fernandes, Jorge Henrique Cabral"
"oai:www.revistas.usp.br:article/59106","2013-06-17","Bem, Roberta Moraes"
"oai:www.revistas.usp.br:article/59106","2013-06-17","Coelho, Christianne Coelho de Souza Reinisch"
"oai:www.revistas.usp.br:article/59107","2013-06-17","Araújo, Ronaldo Ferreira"
"oai:www.revistas.usp.br:article/59108","2013-06-17","Santarem Segundo, José Eduardo"
"oai:www.revistas.usp.br:article/59108","2013-06-17","Almeida, Marco Antonio de"
"oai:www.revistas.usp.br:article/59108","2013-06-17","Silva, Márcia Regina da"
"oai:www.revistas.usp.br:article/59109","2013-06-17","Almeida, Marco Antonio de"
"oai:www.revistas.usp.br:article/59110","2013-06-17","Santarem Segundo, José Eduardo"
"oai:www.revistas.usp.br:article/69266","2013-12-20","Ferreira, Sueli Mara Soares Pinto"
"oai:www.revistas.usp.br:article/69267","2013-12-20","Guambe, Martins Fernando"
"oai:www.revistas.usp.br:article/69267","2013-12-20","Bueno-de-la-Fuente, Gema"
"oai:www.revistas.usp.br:article/69268","2013-12-20","Melis, Maria Fernanda Mascarenhas"
"oai:www.revistas.usp.br:article/69269","2013-12-20","Santos, Jean Carlos Ferreira dos"
"oai:www.revistas.usp.br:article/69269","2013-12-20","Monteiro, Marko Synésio Alves"
"oai:www.revistas.usp.br:article/69272","2013-12-20","Torino, Emanuelle"
"oai:www.revistas.usp.br:article/69272","2013-12-20","Torino, Lígia Patrícia"
"oai:www.revistas.usp.br:article/69272","2013-12-20","Melzer, Felipe Matheus"
"oai:www.revistas.usp.br:article/69274","2013-12-20","Di Foggi, Rafael Antonio"
"oai:www.revistas.usp.br:article/69274","2013-12-20","Furnival, Ariadne Chloe Mary"
"oai:www.revistas.usp.br:article/69277","2013-12-20","Silva, João Rocha da"
"oai:www.revistas.usp.br:article/69277","2013-12-20","Ribeiro, Cristina"
"oai:www.revistas.usp.br:article/69277","2013-12-20","Lopes, João Correia"
"oai:www.revistas.usp.br:article/69284","2013-12-20","Miguéis, Ana"
"oai:www.revistas.usp.br:article/69284","2013-12-20","Neves, Bruno"
"oai:www.revistas.usp.br:article/69284","2013-12-20","Silva, Ana Luísa"
"oai:www.revistas.usp.br:article/69284","2013-12-20","Trindade, Álvaro"
"oai:www.revistas.usp.br:article/69284","2013-12-20","Bernardes, José Augusto"
"oai:www.revistas.usp.br:article/69305","2013-12-20","Damasio, Edilson"
"oai:www.revistas.usp.br:article/69306","2013-12-20","Martins, Ana Bela"
"oai:www.revistas.usp.br:article/69306","2013-12-20","Nolasco, Bella"
"oai:www.revistas.usp.br:article/69306","2013-12-20","Silva, Diana"
"oai:www.revistas.usp.br:article/69307","2013-12-20","Rosa, Flávia"
"oai:www.revistas.usp.br:article/69307","2013-12-20","Shintaku, Milton"
"oai:www.revistas.usp.br:article/69307","2013-12-20","Meirelles, Rodrigo França"
"oai:www.revistas.usp.br:article/69307","2013-12-20","Barros, Susane"
"oai:www.revistas.usp.br:article/69307","2013-12-20","Hoffmann, Caio Schwarcz"
"oai:www.revistas.usp.br:article/69308","2013-12-20","Waete, Ranito Zambo"
"oai:www.revistas.usp.br:article/69308","2013-12-20","Moura, Maria Aparecida"
"oai:www.revistas.usp.br:article/69308","2013-12-20","Mangue, Manuel Valente"
"oai:www.revistas.usp.br:article/69327","2013-12-20","Murakami, Tiago Rodrigo Marçal"
"oai:www.revistas.usp.br:article/69327","2013-12-20","Fausto, Sibele"
"oai:www.revistas.usp.br:article/69328","2013-12-20","Martins, Ana Bela"
"oai:www.revistas.usp.br:article/69328","2013-12-20","Nolasco, Bella"
"oai:www.revistas.usp.br:article/69328","2013-12-20","Silva, Diana"
"oai:www.revistas.usp.br:article/69329","2013-12-20","Assis, Tainá Batista de"
"oai:www.revistas.usp.br:article/63986","2014-03-25","Boccato, Vera Regina Casari"
"oai:www.revistas.usp.br:article/63986","2014-03-25","Ferreira, Estela Maris"
"oai:www.revistas.usp.br:article/64069","2014-03-25","Melo, Lílian Lima de Siqueira"
"oai:www.revistas.usp.br:article/64069","2014-03-25","Marques, Denilson Bezerra"
"oai:www.revistas.usp.br:article/64069","2014-03-25","Pinho, Fábio Assis"
"oai:www.revistas.usp.br:article/64304","2014-03-25","Araújo, Carlos Alberto Avila"
